,COMPANY,DATE,PRICE OF LAST TRANSACTION,MAX,MIN,AVERAGE PRICE,% PERCENT,QUANTITY,REVENUE IN BEST DENARS,TOTAL REVENUE IN DENARS
8899,KMB,2014-03-27,1701.0,1750.0,1700.0,1701.66,10.0,511.0,869550.0,869550.0
8900,KMB,2014-03-26,1700.0,1700.0,1700.0,1700.0,149.0,77.0,130900.0,130900.0
8901,KMB,2014-03-25,1700.0,1700.0,1671.0,1674.99,-112.0,19.915,33357.425,33357425.0
8902,KMB,2014-03-24,1700.0,1700.0,1670.0,1694.04,-35.0,5.399,9146.1,9146100.0
8903,KMB,2014-03-21,1700.0,1700.0,1700.0,1700.0,-43.0,1.14,1938.0,1938000.0
8904,KMB,2014-03-20,1700.0,1795.0,1700.0,1707.31,43.0,286.0,488290.0,488290.0
8905,KMB,2014-03-19,1700.0,1700.0,1700.0,1700.0,2.0,310.0,527000.0,527000.0
8906,KMB,2014-03-18,1700.0,1700.0,1699.0,1699.68,26.0,2.23,3790.285,3790285.0
8907,KMB,2014-03-17,1700.0,1700.0,1681.0,1695.25,-28.0,20.0,33905.0,33905.0
8908,KMB,2014-03-14,1700.0,1700.0,1700.0,1700.0,6.0,1.708,2903.6,2903600.0
8909,KMB,2014-03-13,1700.0,1700.0,1690.0,1698.95,-42.0,978.0,1661.576,1661576.0
8910,KMB,2014-03-12,1700.0,1710.0,1699.0,1706.14,-23.0,2.784,4749.904,4749904.0
8911,KMB,2014-03-11,1710.0,1710.0,1710.0,1710.0,-115.0,20.0,34200.0,34200.0
8912,KMB,2014-03-10,1730.0,1730.0,1729.0,1729.83,117.0,58.0,100330.0,100330.0
8913,KMB,2014-03-07,1710.0,1710.0,1700.0,1709.76,-2.0,4.1,7010.035,7010035.0
8914,KMB,2014-03-06,1706.0,1730.0,1702.0,1710.05,59.0,940.0,1607.444,1607444.0
8915,KMB,2014-03-05,1700.0,1701.0,1700.0,1700.07,-1.0,549.0,933340.0,933340.0
8916,KMB,2014-03-04,1700.0,1701.0,1700.0,1700.18,1.0,1.205,2048.714,2048714.0
8917,KMB,2014-03-03,1700.0,1700.0,1700.0,1700.0,0.0,106.0,180200.0,180200.0
8918,KMB,2014-02-28,1700.0,1700.0,1700.0,1700.0,0.0,9.099,15468.3,15468300.0
8919,KMB,2014-02-27,1700.0,1700.0,1700.0,1700.0,11.0,2.394,4069.8,4069800.0
8920,KMB,2014-02-26,1699.0,1700.0,1690.0,1698.18,116.0,78.0,132458.0,132458.0
8921,KMB,2014-02-25,1680.0,1690.0,1665.0,1678.64,52.0,482.0,809105.0,809105.0
8922,KMB,2014-02-24,1665.0,1680.0,1665.0,1670.0,-60.0,15.0,25050.0,25050.0
8923,KMB,2014-02-21,1680.0,1680.0,1680.0,1680.0,-41.0,14.649,24610.32,24610320.0
8924,KMB,2014-02-20,1680.0,1700.0,1680.0,1686.87,-48.0,1.06,1788.086,1788086.0
8925,KMB,2014-02-19,1699.0,1699.0,1681.0,1694.94,155.0,155.0,262715.0,262715.0
8926,KMB,2014-02-18,1670.0,1680.0,1650.0,1669.14,-9.0,1.532,2557.115,2557115.0
8927,KMB,2014-02-17,1670.0,1672.0,1670.0,1670.69,-167.0,486.0,811954.0,811954.0
8928,KMB,2014-02-14,1699.0,1699.0,1699.0,1699.0,173.0,25.0,42475.0,42475.0
8929,KMB,2014-02-13,1700.0,1700.0,1652.0,1670.07,71.0,180.0,300612.0,300612.0
8930,KMB,2014-02-11,1652.0,1679.0,1652.0,1658.23,-70.0,65.0,107785.0,107785.0
8931,KMB,2014-02-10,1679.0,1679.0,1650.0,1669.94,240.0,160.0,267190.0,267190.0
8932,KMB,2014-02-07,1602.0,1650.0,1602.0,1630.8,-116.0,10.0,16308.0,16308.0
8933,KMB,2014-02-06,1650.0,1650.0,1650.0,1650.0,111.0,17.0,28050.0,28050.0
8934,KMB,2014-02-05,1612.0,1650.0,1612.0,1631.9,-399.0,105.0,171350.0,171350.0
8935,KMB,2014-02-04,1700.0,1700.0,1699.0,1699.67,12.0,30.0,50990.0,50990.0
8936,KMB,2014-02-03,1680.0,1700.0,1680.0,1697.61,-66.0,201.0,341220.0,341220.0
8937,KMB,2014-01-31,1700.0,1720.0,1700.0,1708.92,-65.0,913.0,1560.244,1560244.0
8938,KMB,2014-01-30,1720.0,1721.0,1719.0,1720.04,-171.0,500.0,860020.0,860020.0
8939,KMB,2014-01-29,1750.0,1750.0,1749.0,1749.89,-1.0,280.0,489970.0,489970.0
8940,KMB,2014-01-28,1750.0,1750.0,1750.0,1750.0,-169.0,441.0,771750.0,771750.0
8941,KMB,2014-01-27,1780.0,1780.0,1780.0,1780.0,-3.0,794.0,1413.32,1413320.0
8942,KMB,2014-01-24,1780.0,1785.0,1780.0,1780.47,472.0,331.0,589335.0,589335.0
8943,KMB,2014-01-23,1730.0,1750.0,1700.0,1700.2,-283.0,43.332,73672.88,73672880.0
8944,KMB,2014-01-22,1730.0,1760.0,1720.0,1749.7,-234.0,471.0,824110.0,824110.0
8945,KMB,2014-01-21,1790.0,1795.0,1790.0,1791.67,-34.0,60.0,107500.0,107500.0
8946,KMB,2014-01-20,1790.0,1800.0,1790.0,1797.85,-12.0,2.331,4190.8,4190800.0
8947,KMB,2014-01-17,1800.0,1800.0,1800.0,1800.0,14.0,150.0,270000.0,270000.0
8948,KMB,2014-01-16,1800.0,1800.0,1790.0,1797.4,-19.0,464.0,833995.0,833995.0
8949,KMB,2014-01-15,1800.0,1810.0,1800.0,1800.8,-51.0,1.465,2638.165,2638165.0
8950,KMB,2014-01-14,1810.0,1810.0,1810.0,1810.0,44.0,25.0,45250.0,45250.0
8951,KMB,2014-01-13,1802.0,1802.0,1802.0,1802.0,-7.0,70.0,126140.0,126140.0
8952,KMB,2014-01-10,1801.0,1820.0,1800.0,1803.34,19.0,379.0,683465.0,683465.0
8953,KMB,2014-01-09,1800.0,1800.0,1800.0,1800.0,0.0,810.0,1458.0,1458000.0
8954,KMB,2014-01-08,1800.0,1800.0,1800.0,1800.0,18.0,506.0,910800.0,910800.0
8955,KMB,2014-01-03,1800.0,1800.0,1791.0,1796.76,-18.0,547.0,982827.0,982827.0
8956,KMB,2014-01-02,1800.0,1800.0,1800.0,1800.0,57.0,410.0,738000.0,738000.0
8957,KMPR,2024-07-04,37200.0,37200.0,37200.0,37200.0,0.0,14.644,5447.568,5447568.0
8958,KMPR,2023-09-13,37200.0,37200.0,37200.0,37200.0,0.0,5.3,1971.6,1971600.0
8959,KMPR,2023-02-27,37200.0,37200.0,37200.0,37200.0,0.0,4.886,1817.592,1817592.0
8960,KMPR,2022-09-19,37200.0,37200.0,37200.0,37200.0,0.0,16.287,6058.764,6058764.0
8961,KMPR,2018-10-02,37200.0,37200.0,37200.0,37200.0,2000.0,698.0,259656.0,259656.0
8962,KMPR,2015-12-03,31000.0,31000.0,31000.0,31000.0,2602.0,614.0,190340.0,190340.0
8963,KMPR,2015-10-05,24600.0,24600.0,24600.0,24600.0,-3850.0,514.0,126444.0,126444.0
8964,KMPR,2015-10-01,40000.0,40000.0,40000.0,40000.0,3652.0,471.0,188400.0,188400.0
8965,KMPR,2015-09-30,29300.0,29300.0,29300.0,29300.0,-7767.0,643.0,188399.0,188399.0
8966,KOMU,2020-12-07,48000.0,48000.0,48000.0,48000.0,2030.0,100.0,48000.0,48000.0
8967,KOMU,2020-06-18,39900.0,39900.0,39900.0,39900.0,-25.0,140.0,55860.0,55860.0
8968,KOMU,2020-05-13,40000.0,40000.0,40000.0,40000.0,0.0,162.0,64800.0,64800.0
8969,KOMU,2019-09-02,40000.0,40000.0,40000.0,40000.0,0.0,1.0,400.0,400.0
8970,KOMU,2018-07-02,40000.0,40000.0,40000.0,40000.0,-1919.0,390.0,156000.0,156000.0
8971,KOMU,2017-05-16,49500.0,49500.0,49500.0,49500.0,0.0,30.0,14850.0,14850.0
8972,KOMU,2016-04-21,49500.0,49500.0,49500.0,49500.0,0.0,146.0,72270.0,72270.0
8973,KOMU,2016-04-18,49500.0,49500.0,49500.0,49500.0,0.0,524.0,259380.0,259380.0
8974,KOMU,2015-11-19,49500.0,49500.0,49500.0,49500.0,0.0,144.0,71280.0,71280.0
8975,KOMU,2015-11-17,49500.0,49500.0,49500.0,49500.0,0.0,148.0,73260.0,73260.0
8976,KOMU,2015-10-05,49500.0,49500.0,49500.0,49500.0,0.0,71.0,35145.0,35145.0
8977,KOMU,2015-09-29,49500.0,49500.0,49500.0,49500.0,0.0,224.0,110880.0,110880.0
8978,KOMU,2015-09-24,49500.0,49500.0,49500.0,49500.0,0.0,178.0,88110.0,88110.0
8979,KOMU,2015-09-11,49500.0,49500.0,49500.0,49500.0,0.0,140.0,69300.0,69300.0
8980,KOMU,2015-08-14,49500.0,49500.0,49500.0,49500.0,0.0,142.0,70290.0,70290.0
8981,KOMU,2015-07-30,49500.0,49500.0,49500.0,49500.0,0.0,12.0,5940.0,5940.0
8982,KOMU,2015-07-07,49500.0,49500.0,49500.0,49500.0,0.0,170.0,84150.0,84150.0
8983,KOMU,2015-06-02,49500.0,49500.0,49500.0,49500.0,0.0,98.0,48510.0,48510.0
8984,KOMU,2015-05-22,49500.0,49500.0,49500.0,49500.0,0.0,100.0,49500.0,49500.0
8985,KOMU,2015-05-13,49500.0,49500.0,49500.0,49500.0,0.0,172.0,85140.0,85140.0
8986,KOMU,2015-05-05,49500.0,49500.0,49500.0,49500.0,0.0,80.0,39600.0,39600.0
8987,KOMU,2015-04-28,49500.0,49500.0,49500.0,49500.0,0.0,26.0,12870.0,12870.0
8988,KOMU,2015-04-21,49500.0,49500.0,49500.0,49500.0,0.0,80.0,39600.0,39600.0
8989,KOMU,2015-03-31,49500.0,49500.0,49500.0,49500.0,0.0,160.0,79200.0,79200.0
8990,KOMU,2015-03-26,49500.0,49500.0,49500.0,49500.0,0.0,40.0,19800.0,19800.0
8991,KOMU,2015-03-16,49500.0,49500.0,49500.0,49500.0,0.0,118.0,58410.0,58410.0
8992,KOMU,2015-03-09,49500.0,49500.0,49500.0,49500.0,0.0,176.0,87120.0,87120.0
8993,KOMU,2015-03-05,49500.0,49500.0,49500.0,49500.0,0.0,120.0,59400.0,59400.0
8994,KOMU,2015-03-03,49500.0,49500.0,49500.0,49500.0,0.0,90.0,44550.0,44550.0
8995,KOMU,2015-02-18,49500.0,49500.0,49500.0,49500.0,0.0,342.0,169290.0,169290.0
8996,KOMU,2015-02-16,49500.0,49500.0,49500.0,49500.0,0.0,184.0,91080.0,91080.0
8997,KOMU,2014-12-01,49500.0,49500.0,49500.0,49500.0,0.0,126.0,62370.0,62370.0
8998,KOMU,2014-11-25,49500.0,49500.0,49500.0,49500.0,0.0,90.0,44550.0,44550.0
8999,KOMU,2014-11-19,49500.0,49500.0,49500.0,49500.0,0.0,1.269,628155.0,628155.0
9000,KOMU,2014-09-16,49500.0,49500.0,49500.0,49500.0,0.0,65.0,32175.0,32175.0
9001,KOMU,2014-09-15,49500.0,49500.0,49500.0,49500.0,0.0,426.0,210870.0,210870.0
9002,KOMU,2014-09-02,49500.0,49500.0,49500.0,49500.0,0.0,120.0,59400.0,59400.0
9003,KOMU,2014-09-01,49500.0,49500.0,49500.0,49500.0,0.0,350.0,173250.0,173250.0
9004,KOMU,2014-08-26,49500.0,49500.0,49500.0,49500.0,0.0,394.0,195030.0,195030.0
9005,KOMU,2014-08-20,49500.0,49500.0,49500.0,49500.0,0.0,276.0,136620.0,136620.0
9006,KOMU,2014-07-29,49500.0,49500.0,49500.0,49500.0,0.0,381.0,188595.0,188595.0
9007,KOMU,2014-07-18,49500.0,49500.0,49500.0,49500.0,0.0,122.0,60390.0,60390.0
9008,KOMU,2014-07-16,49500.0,49500.0,49500.0,49500.0,0.0,160.0,79200.0,79200.0
9009,KOMU,2014-07-09,49500.0,49500.0,49500.0,49500.0,0.0,876.0,433620.0,433620.0
9010,KOMU,2014-06-26,49500.0,49500.0,49500.0,49500.0,0.0,280.0,138600.0,138600.0
9011,KOMU,2014-06-10,49500.0,49500.0,49500.0,49500.0,0.0,312.0,154440.0,154440.0
9012,KOMU,2014-05-07,49500.0,49500.0,49500.0,49500.0,0.0,5.0,2475.0,2475.0
9013,KOMU,2014-04-03,49500.0,49500.0,49500.0,49500.0,0.0,488.0,241560.0,241560.0
9014,KOMU,2014-02-18,49500.0,49500.0,49500.0,49500.0,0.0,128.0,63360.0,63360.0
9015,KOMU,2014-02-06,49500.0,49500.0,49500.0,49500.0,0.0,200.0,99000.0,99000.0
9016,KOMU,2014-01-24,49500.0,49500.0,49500.0,49500.0,0.0,110.0,54450.0,54450.0
9017,KOMU,2014-01-15,49500.0,49500.0,49500.0,49500.0,0.0,179.0,88605.0,88605.0
9018,KONF,2022-12-09,10000.0,10000.0,10000.0,10000.0,0.0,1.872,187200.0,187200.0
9019,KONZ,2019-01-09,11900.0,11900.0,11900.0,11900.0,1900.0,100.0,11900.0,11900.0
9020,KONZ,2016-10-28,10000.0,10000.0,10000.0,10000.0,0.0,45.0,4500.0,4500.0
9021,KONZ,2016-10-07,10000.0,10000.0,10000.0,10000.0,0.0,50.0,5000.0,5000.0
9022,KONZ,2015-12-30,10000.0,10000.0,10000.0,10000.0,-8700.0,45.0,4500.0,4500.0
9023,KORZ,2015-12-10,12000.0,12000.0,12000.0,12000.0,0.0,74.0,8880.0,8880.0
9024,KORZ,2014-11-10,12000.0,12000.0,12000.0,12000.0,0.0,396.0,47520.0,47520.0
9025,KORZ,2014-10-29,12000.0,12000.0,12000.0,12000.0,1881.0,309.0,37080.0,37080.0
9026,KPSS,2024-07-24,35000.0,35000.0,35000.0,35000.0,511.0,27.0,9450.0,9450.0
9027,KPSS,2024-04-25,33300.0,33300.0,33300.0,33300.0,0.0,720.0,239760.0,239760.0
9028,KPSS,2022-12-14,33300.0,33300.0,33300.0,33300.0,0.0,480.0,159840.0,159840.0
9029,KPSS,2022-03-22,33300.0,33300.0,33300.0,33300.0,0.0,558.0,185814.0,185814.0
9030,KPSS,2021-10-25,33300.0,33300.0,33300.0,33300.0,30.0,1.915,637695.0,637695.0
9031,KPSS,2021-10-19,33200.0,33200.0,33200.0,33200.0,-292.0,300.0,99600.0,99600.0
9032,KPSS,2021-03-09,34200.0,34200.0,34200.0,34200.0,-229.0,282.0,96444.0,96444.0
9033,KPSS,2021-01-22,35000.0,35000.0,35000.0,35000.0,-2135.0,474.0,165900.0,165900.0
9034,KPSS,2020-10-29,44500.0,44500.0,44500.0,44500.0,91.0,76.0,33820.0,33820.0
9035,KPSS,2020-07-30,44100.0,44100.0,44100.0,44100.0,-1833.0,300.0,132300.0,132300.0
9036,KPSS,2020-07-23,54000.0,54000.0,54000.0,54000.0,189.0,144.0,77760.0,77760.0
9037,KPSS,2020-07-22,53000.0,53000.0,53000.0,53000.0,291.0,206.0,109180.0,109180.0
9038,KPSS,2020-07-21,51500.0,51500.0,51500.0,51500.0,6044.0,100.0,51500.0,51500.0
9039,KPSS,2020-07-10,32100.0,32100.0,32100.0,32100.0,-6224.0,47.0,15087.0,15087.0
9040,KPSS,2019-05-17,85000.0,85000.0,85000.0,85000.0,17778.0,5.0,4250.0,4250.0
9041,KPSS,2019-03-14,30600.0,30600.0,30600.0,30600.0,268.0,168.0,51408.0,51408.0
9042,KPSS,2019-01-22,29800.0,29800.0,29800.0,29800.0,0.0,174.0,51852.0,51852.0
9043,KPSS,2018-12-20,29800.0,29800.0,29800.0,29800.0,276.0,120.0,35760.0,35760.0
9044,KPSS,2018-09-13,29000.0,29000.0,29000.0,29000.0,-333.0,252.0,73080.0,73080.0
9045,KPSS,2018-06-07,30000.0,30000.0,30000.0,30000.0,-1758.0,3.0,900.0,900.0
9046,KPSS,2018-06-06,36400.0,36400.0,36400.0,36400.0,2133.0,162.0,58968.0,58968.0
9047,KPSS,2018-05-23,30000.0,30000.0,30000.0,30000.0,-3631.0,7.0,2100.0,2100.0
9048,KPSS,2018-03-07,47100.0,47100.0,47100.0,47100.0,0.0,300.0,141300.0,141300.0
9049,KPSS,2018-03-06,47100.0,47100.0,47100.0,47100.0,0.0,111.0,52281.0,52281.0
9050,KPSS,2018-03-05,47100.0,47100.0,47100.0,47100.0,0.0,89.0,41919.0,41919.0
9051,KPSS,2018-02-07,47100.0,47100.0,47100.0,47100.0,-289.0,85.0,40035.0,40035.0
9052,KPSS,2017-10-31,48500.0,48500.0,48500.0,48500.0,0.0,600.0,291000.0,291000.0
9053,KPSS,2017-09-22,48500.0,48500.0,48500.0,48500.0,-281.0,72.0,34920.0,34920.0
9054,KPSS,2017-09-15,49900.0,49900.0,49900.0,49900.0,289.0,1.7,848300.0,848300.0
9055,KPSS,2017-08-31,48500.0,48500.0,48500.0,48500.0,0.0,60.0,29100.0,29100.0
9056,KPSS,2017-08-30,48500.0,48500.0,48500.0,48500.0,-300.0,15.0,7275.0,7275.0
9057,KPSS,2017-07-14,50000.0,50000.0,50000.0,50000.0,0.0,1.0,500000.0,500000.0
9058,KPSS,2017-06-08,50000.0,50000.0,50000.0,50000.0,-2604.0,1.2,600000.0,600000.0
9059,KPSS,2017-03-07,67600.0,67600.0,67600.0,67600.0,-329.0,1.0,676.0,676.0
9060,KPSS,2016-02-16,69900.0,69900.0,69900.0,69900.0,36913.0,525.0,366975.0,366975.0
9061,KPSS,2015-05-18,14900.0,14900.0,14900.0,14900.0,-67.0,666.0,99234.0,99234.0
9062,KPSS,2014-04-30,15000.0,15000.0,15000.0,15000.0,0.0,240.0,36000.0,36000.0
9063,KVAS,2024-09-17,12000.0,12000.0,12000.0,12000.0,0.0,10.0,120000.0,120000.0
9064,KVAS,2024-09-13,12000.0,12000.0,12000.0,12000.0,0.0,10.0,120000.0,120000.0
9065,KVAS,2024-08-14,12000.0,12000.0,12000.0,12000.0,0.0,39.0,468000.0,468000.0
9066,KVAS,2024-07-02,12000.0,12000.0,12000.0,12000.0,0.0,13.0,156000.0,156000.0
9067,KVAS,2024-07-01,12000.0,12000.0,12000.0,12000.0,0.0,6.0,72000.0,72000.0
9068,KVAS,2024-06-12,12000.0,12000.0,12000.0,12000.0,0.0,96.0,1152.0,1152000.0
9069,KVAS,2024-02-26,12000.0,12000.0,12000.0,12000.0,0.0,41.0,492000.0,492000.0
9070,KVAS,2023-11-13,12000.0,12000.0,12000.0,12000.0,0.0,2.0,24000.0,24000.0
9071,KVAS,2023-11-10,12000.0,12000.0,12000.0,12000.0,0.0,98.0,1176.0,1176000.0
9072,KVAS,2023-11-09,12000.0,12000.0,12000.0,12000.0,0.0,20.0,240000.0,240000.0
9073,KVAS,2023-11-06,12000.0,12000.0,12000.0,12000.0,0.0,99.0,1188.0,1188000.0
9074,KVAS,2023-10-31,12000.0,12000.0,12000.0,12000.0,0.0,2.0,24000.0,24000.0
9075,KVAS,2023-10-26,12000.0,12000.0,12000.0,12000.0,0.0,136.0,1632.0,1632000.0
9076,KVAS,2023-10-20,12000.0,12000.0,12000.0,12000.0,0.0,92.0,1104.0,1104000.0
9077,KVAS,2023-10-19,12000.0,12000.0,12000.0,12000.0,0.0,101.0,1212.0,1212000.0
9078,KVAS,2023-10-18,12000.0,12000.0,12000.0,12000.0,0.0,142.0,1704.0,1704000.0
9079,KVAS,2023-10-17,12000.0,12000.0,12000.0,12000.0,0.0,40.0,480000.0,480000.0
9080,KVAS,2023-10-16,12000.0,12000.0,12000.0,12000.0,0.0,50.0,600000.0,600000.0
9081,KVAS,2023-10-03,12000.0,12000.0,12000.0,12000.0,0.0,70.0,840000.0,840000.0
9082,KVAS,2023-09-25,12000.0,12000.0,12000.0,12000.0,0.0,98.0,1176.0,1176000.0
9083,KVAS,2023-09-21,12000.0,12000.0,12000.0,12000.0,0.0,144.0,1728.0,1728000.0
9084,KVAS,2023-09-19,12000.0,12000.0,12000.0,12000.0,0.0,65.0,780000.0,780000.0
9085,KVAS,2023-09-18,12000.0,12000.0,12000.0,12000.0,0.0,8.0,96000.0,96000.0
9086,KVAS,2023-09-14,12000.0,12000.0,12000.0,12000.0,0.0,2.0,24000.0,24000.0
9087,KVAS,2023-09-13,12000.0,12000.0,12000.0,12000.0,0.0,301.0,3612.0,3612000.0
9088,KVAS,2023-09-12,12000.0,12000.0,12000.0,12000.0,0.0,108.0,1296.0,1296000.0
9089,KVAS,2023-09-06,12000.0,12000.0,12000.0,12000.0,0.0,81.0,972000.0,972000.0
9090,KVAS,2023-08-25,12000.0,12000.0,12000.0,12000.0,0.0,68.0,816000.0,816000.0
9091,KVAS,2023-08-15,12000.0,12000.0,12000.0,12000.0,0.0,2.0,24000.0,24000.0
9092,KVAS,2023-08-14,12000.0,12000.0,12000.0,12000.0,0.0,28.0,336000.0,336000.0
9093,KVAS,2023-08-11,12000.0,12000.0,12000.0,12000.0,0.0,79.0,948000.0,948000.0
9094,KVAS,2023-08-10,12000.0,12000.0,12000.0,12000.0,0.0,20.0,240000.0,240000.0
9095,KVAS,2023-07-25,12000.0,12000.0,12000.0,12000.0,0.0,95.0,1140.0,1140000.0
9096,KVAS,2023-07-18,12000.0,12000.0,12000.0,12000.0,0.0,18.0,216000.0,216000.0
9097,KVAS,2023-07-17,12000.0,12000.0,12000.0,12000.0,0.0,30.0,360000.0,360000.0
9098,KVAS,2023-07-04,12000.0,12000.0,12000.0,12000.0,0.0,20.0,240000.0,240000.0
9099,KVAS,2023-07-03,12000.0,12000.0,12000.0,12000.0,0.0,50.0,600000.0,600000.0
9100,KVAS,2023-06-05,12000.0,12000.0,12000.0,12000.0,0.0,54.0,648000.0,648000.0
9101,KVAS,2023-06-01,12000.0,12000.0,12000.0,12000.0,0.0,40.0,480000.0,480000.0
9102,KVAS,2023-05-25,12000.0,12000.0,12000.0,12000.0,0.0,31.0,372000.0,372000.0
9103,KVAS,2023-05-16,12000.0,12000.0,12000.0,12000.0,0.0,50.0,600000.0,600000.0
9104,KVAS,2023-05-15,12000.0,12000.0,12000.0,12000.0,0.0,35.0,420000.0,420000.0
9105,KVAS,2023-05-02,12000.0,12000.0,12000.0,12000.0,0.0,70.0,840000.0,840000.0
9106,KVAS,2023-04-26,12000.0,12000.0,12000.0,12000.0,0.0,20.0,240000.0,240000.0
9107,KVAS,2023-04-20,12000.0,12000.0,12000.0,12000.0,0.0,65.0,780000.0,780000.0
9108,KVAS,2023-03-31,12000.0,12000.0,12000.0,12000.0,0.0,16.0,192000.0,192000.0
9109,KVAS,2023-03-17,12000.0,12000.0,12000.0,12000.0,0.0,5.0,60000.0,60000.0
9110,KVAS,2023-03-07,12000.0,12000.0,12000.0,12000.0,0.0,5.0,60000.0,60000.0
9111,KVAS,2023-01-16,12000.0,12000.0,12000.0,12000.0,0.0,30.0,360000.0,360000.0
9112,KVAS,2023-01-10,12000.0,12000.0,12000.0,12000.0,0.0,22.0,264000.0,264000.0
9113,KVAS,2022-12-07,12000.0,12000.0,12000.0,12000.0,0.0,6.0,72000.0,72000.0
9114,KVAS,2022-12-06,12000.0,12000.0,12000.0,12000.0,0.0,224.0,2688.0,2688000.0
9115,KVAS,2022-11-28,12000.0,12000.0,12000.0,12000.0,0.0,73.0,876000.0,876000.0
9116,KVAS,2022-11-21,12000.0,12000.0,12000.0,12000.0,0.0,5.0,60000.0,60000.0
9117,KVAS,2022-11-16,12000.0,12000.0,12000.0,12000.0,0.0,224.0,2688.0,2688000.0
9118,KVAS,2022-11-03,12000.0,12000.0,12000.0,12000.0,0.0,90.0,1080.0,1080000.0
9119,KVAS,2022-11-02,12000.0,12000.0,12000.0,12000.0,0.0,97.0,1164.0,1164000.0
9120,KVAS,2022-09-15,12000.0,12000.0,12000.0,12000.0,0.0,76.0,912000.0,912000.0
9121,KVAS,2022-09-13,12000.0,12000.0,12000.0,12000.0,0.0,79.0,948000.0,948000.0
9122,KVAS,2022-09-05,12000.0,12000.0,12000.0,12000.0,0.0,97.0,1164.0,1164000.0
9123,KVAS,2022-07-27,12000.0,12000.0,12000.0,12000.0,0.0,20.0,240000.0,240000.0
9124,KVAS,2022-06-15,12000.0,12000.0,12000.0,12000.0,0.0,3.0,36000.0,36000.0
9125,KVAS,2022-05-25,12000.0,12000.0,12000.0,12000.0,0.0,2.0,24000.0,24000.0
9126,KVAS,2022-04-11,12000.0,12000.0,12000.0,12000.0,-8.0,5.0,60000.0,60000.0
9127,KVAS,2022-04-06,12010.0,12010.0,12010.0,12010.0,0.0,1.0,12010.0,12010.0
9128,KVAS,2022-03-23,12010.0,12010.0,12010.0,12010.0,8.0,9.0,108090.0,108090.0
9129,KVAS,2022-01-12,12000.0,12000.0,12000.0,12000.0,0.0,7.0,84000.0,84000.0
9130,KVAS,2021-12-16,12000.0,12000.0,12000.0,12000.0,0.0,94.0,1128.0,1128000.0
9131,KVAS,2021-12-15,12000.0,12000.0,12000.0,12000.0,-769.0,1.0,12000.0,12000.0
9132,KVAS,2021-11-30,13000.0,13000.0,13000.0,13000.0,0.0,2.0,26000.0,26000.0
9133,KVAS,2021-11-15,13000.0,13000.0,13000.0,13000.0,0.0,10.0,130000.0,130000.0
9134,KVAS,2021-10-28,13000.0,13000.0,13000.0,13000.0,0.0,3.0,39000.0,39000.0
9135,KVAS,2021-10-27,13000.0,13000.0,13000.0,13000.0,0.0,100.0,1300.0,1300000.0
9136,KVAS,2021-09-24,13000.0,13000.0,13000.0,13000.0,0.0,2.0,26000.0,26000.0
9137,KVAS,2021-09-09,13000.0,13000.0,13000.0,13000.0,0.0,2.0,26000.0,26000.0
9138,KVAS,2021-08-20,13000.0,13000.0,13000.0,13000.0,0.0,30.0,390000.0,390000.0
9139,KVAS,2021-07-21,13000.0,13000.0,13000.0,13000.0,0.0,5.0,65000.0,65000.0
9140,KVAS,2021-07-13,13000.0,13000.0,13000.0,13000.0,0.0,3.0,39000.0,39000.0
9141,KVAS,2021-07-12,13000.0,13000.0,13000.0,13000.0,0.0,36.0,468000.0,468000.0
9142,KVAS,2021-07-07,13000.0,13000.0,13000.0,13000.0,0.0,2.0,26000.0,26000.0
9143,KVAS,2021-06-23,13000.0,13000.0,13000.0,13000.0,0.0,39.0,507000.0,507000.0
9144,KVAS,2021-06-15,13000.0,13000.0,13000.0,13000.0,0.0,4.0,52000.0,52000.0
9145,KVAS,2021-06-03,13000.0,13000.0,13000.0,13000.0,0.0,1.0,13000.0,13000.0
9146,KVAS,2021-05-06,13000.0,13000.0,13000.0,13000.0,0.0,85.0,1105.0,1105000.0
9147,KVAS,2021-04-27,13000.0,13000.0,13000.0,13000.0,0.0,5.0,65000.0,65000.0
9148,KVAS,2021-04-12,13000.0,13000.0,13000.0,13000.0,0.0,1.0,13000.0,13000.0
9149,KVAS,2021-03-25,13000.0,13000.0,13000.0,13000.0,0.0,10.0,130000.0,130000.0
9150,KVAS,2021-03-24,13000.0,13000.0,13000.0,13000.0,0.0,18.0,234000.0,234000.0
9151,KVAS,2021-03-22,13000.0,13000.0,13000.0,13000.0,0.0,31.0,403000.0,403000.0
9152,KVAS,2021-03-11,13000.0,13000.0,13000.0,13000.0,0.0,25.0,325000.0,325000.0
9153,KVAS,2021-02-03,13000.0,13000.0,13000.0,13000.0,0.0,11.0,143000.0,143000.0
9154,KVAS,2021-01-20,13000.0,13000.0,13000.0,13000.0,0.0,29.0,377000.0,377000.0
9155,KVAS,2021-01-12,13000.0,13000.0,13000.0,13000.0,0.0,10.0,130000.0,130000.0
9156,KVAS,2021-01-05,13000.0,13000.0,13000.0,13000.0,-12.0,6.0,78000.0,78000.0
9157,KVAS,2020-11-27,13015.0,13015.0,13015.0,13015.0,0.0,46.0,598690.0,598690.0
9158,KVAS,2020-11-17,13015.0,13015.0,13015.0,13015.0,-1024.0,5.0,65075.0,65075.0
9159,KVAS,2020-10-26,14500.0,14500.0,14500.0,14500.0,-73.0,10.0,145000.0,145000.0
