COMPANY,DATE,PRICE OF LAST TRANSACTION,MAX,MIN,AVERAGE PRICE,% PERCENT,QUANTITY,REVENUE IN BEST DENARS,TOTAL REVENUE IN DENARS
GRNT,2018-01-04,79000.0,79000.0,79000.0,79000.0,194.0,177.0,139830.0,139830.0
GRNT,2018-01-03,77500.0,77500.0,77500.0,77500.0,-171.0,48.0,37200.0,37200.0
GRNT,2018-01-02,79000.0,79000.0,78000.0,78852.0,217.0,1.233,972240.0,972240.0
GRNT,2017-12-28,77500.0,77500.0,76700.0,77180.0,259.0,674.0,520194.0,520194.0
GRNT,2017-12-27,75200.0,75700.0,75200.0,75231.0,-140.0,780.0,586805.0,586805.0
GRNT,2017-12-25,75700.0,77000.0,75700.0,76300.0,-26.0,70.0,53410.0,53410.0
GRNT,2017-12-22,76500.0,76500.0,76500.0,76500.0,106.0,105.0,80325.0,80325.0
GRNT,2017-12-21,75700.0,75700.0,75700.0,75700.0,-39.0,1.0,757.0,757.0
GRNT,2017-12-20,76000.0,76000.0,76000.0,76000.0,0.0,232.0,176320.0,176320.0
GRNT,2017-12-19,76000.0,76000.0,76000.0,76000.0,-89.0,18.0,13680.0,13680.0
GRNT,2017-12-18,76000.0,77400.0,76000.0,76680.0,58.0,633.0,485385.0,485385.0
GRNT,2017-12-15,76000.0,77500.0,75100.0,76238.0,86.0,360.0,274458.0,274458.0
GRNT,2017-12-14,75900.0,75900.0,75000.0,75588.0,-41.0,288.0,217692.0,217692.0
GRNT,2017-12-13,75900.0,75900.0,75900.0,75900.0,-289.0,11.0,8349.0,8349.0
GRNT,2017-12-05,78100.0,78600.0,78100.0,78159.0,-218.0,170.0,132870.0,132870.0
GRNT,2017-11-30,79900.0,79900.0,79900.0,79900.0,-12.0,20.0,15980.0,15980.0
GRNT,2017-11-29,80000.0,80000.0,80000.0,80000.0,32.0,776.0,620800.0,620800.0
GRNT,2017-11-28,79200.0,80000.0,78000.0,79743.0,175.0,303.0,241620.0,241620.0
GRNT,2017-11-27,78100.0,80000.0,78100.0,78371.0,48.0,28.0,21944.0,21944.0
GRNT,2017-11-24,78000.0,78000.0,78000.0,78000.0,-44.0,40.0,31200.0,31200.0
GRNT,2017-11-23,78000.0,78700.0,78000.0,78348.0,-309.0,544.0,426213.0,426213.0
GRNT,2017-11-22,78500.0,81800.0,78500.0,80846.0,93.0,195.0,157650.0,157650.0
GRNT,2017-11-21,80100.0,80100.0,80100.0,80100.0,-295.0,100.0,80100.0,80100.0
GRNT,2017-11-20,82200.0,83000.0,82100.0,82536.0,-67.0,1.505,1242.166,1242166.0
GRNT,2017-11-16,83000.0,83100.0,83000.0,83089.0,11.0,437.0,363097.0,363097.0
GRNT,2017-11-15,83000.0,83000.0,83000.0,83000.0,-115.0,469.0,389270.0,389270.0
GRNT,2017-11-14,83900.0,84000.0,83900.0,83967.0,113.0,45.0,37785.0,37785.0
GRNT,2017-11-13,83000.0,83500.0,83000.0,83031.0,-46.0,540.0,448370.0,448370.0
GRNT,2017-11-10,83400.0,83500.0,83400.0,83412.0,-74.0,80.0,66730.0,66730.0
GRNT,2017-11-09,84500.0,84500.0,84000.0,84036.0,4.0,249.0,209250.0,209250.0
GRNT,2017-11-08,84000.0,84000.0,84000.0,84000.0,60.0,232.0,194880.0,194880.0
GRNT,2017-11-07,83500.0,83500.0,83500.0,83500.0,-12.0,160.0,133600.0,133600.0
GRNT,2017-11-06,83500.0,84900.0,83500.0,83600.0,0.0,325.0,271700.0,271700.0
GRNT,2017-11-03,83600.0,83600.0,83600.0,83600.0,-92.0,180.0,150480.0,150480.0
GRNT,2017-11-02,85000.0,85000.0,84000.0,84375.0,141.0,400.0,337500.0,337500.0
GRNT,2017-11-01,84000.0,84000.0,83000.0,83200.0,85.0,125.0,104000.0,104000.0
GRNT,2017-10-31,82000.0,83000.0,82000.0,82500.0,-25.0,300.0,247500.0,247500.0
GRNT,2017-10-30,83000.0,83000.0,82100.0,82709.0,-26.0,443.0,366403.0,366403.0
GRNT,2017-10-27,82500.0,83200.0,82500.0,82922.0,-42.0,450.0,373150.0,373150.0
GRNT,2017-10-26,83000.0,84000.0,83000.0,83272.0,-24.0,1.063,885180.0,885180.0
GRNT,2017-10-25,83300.0,83500.0,83300.0,83473.0,-4.0,445.0,371455.0,371455.0
GRNT,2017-10-24,83500.0,83600.0,83500.0,83505.0,44.0,1.423,1188.275,1188275.0
GRNT,2017-10-19,83000.0,83200.0,83000.0,83136.0,-260.0,134.0,111402.0,111402.0
GRNT,2017-10-18,85000.0,85500.0,85000.0,85357.0,-23.0,140.0,119500.0,119500.0
GRNT,2017-10-17,85500.0,85600.0,85500.0,85555.0,-33.0,100.0,85555.0,85555.0
GRNT,2017-10-16,85900.0,85900.0,85800.0,85835.0,290.0,200.0,171670.0,171670.0
GRNT,2017-10-13,83500.0,83500.0,83200.0,83414.0,5.0,313.0,261085.0,261085.0
GRNT,2017-10-10,83200.0,83500.0,83200.0,83375.0,-223.0,60.0,50025.0,50025.0
GRNT,2017-10-09,85300.0,85400.0,85000.0,85279.0,275.0,116.0,98924.0,98924.0
GRNT,2017-10-06,83000.0,83000.0,83000.0,83000.0,0.0,975.0,809250.0,809250.0
GRNT,2017-10-05,83000.0,83000.0,83000.0,83000.0,45.0,45.0,37350.0,37350.0
GRNT,2017-10-04,82500.0,82800.0,82500.0,82632.0,13.0,1.129,932914.0,932914.0
GRNT,2017-10-03,82500.0,82600.0,82500.0,82523.0,-291.0,1.295,1068.675,1068675.0
GRNT,2017-10-02,85000.0,85000.0,85000.0,85000.0,0.0,280.0,238000.0,238000.0
GRNT,2017-09-29,85000.0,85000.0,85000.0,85000.0,-116.0,910.0,773500.0,773500.0
GRNT,2017-09-28,86000.0,86000.0,86000.0,86000.0,-56.0,66.0,56760.0,56760.0
GRNT,2017-09-27,85600.0,87800.0,85100.0,86484.0,-50.0,990.0,856190.0,856190.0
GRNT,2017-09-25,86500.0,87000.0,86500.0,86920.0,-9.0,268.0,232945.0,232945.0
GRNT,2017-09-22,87000.0,87000.0,87000.0,87000.0,-99.0,175.0,152250.0,152250.0
GRNT,2017-09-20,89000.0,89000.0,87000.0,87870.0,-15.0,1.909,1677.43,1677430.0
GRNT,2017-09-19,88000.0,88000.0,88000.0,88000.0,0.0,250.0,220000.0,220000.0
GRNT,2017-09-18,88000.0,88000.0,88000.0,88000.0,-106.0,50.0,44000.0,44000.0
GRNT,2017-09-15,89000.0,89000.0,88800.0,88939.0,30.0,734.0,652813.0,652813.0
GRNT,2017-09-14,88000.0,89000.0,88000.0,88673.0,-21.0,1.653,1465.772,1465772.0
GRNT,2017-09-12,89000.0,89000.0,87600.0,88858.0,88.0,3.93,3492.122,3492122.0
GRNT,2017-09-11,88500.0,88500.0,88000.0,88082.0,63.0,1.34,1180.3,1180300.0
GRNT,2017-09-06,87500.0,88000.0,87200.0,87529.0,47.0,200.0,175058.0,175058.0
GRNT,2017-09-05,87000.0,87500.0,87000.0,87118.0,14.0,600.0,522710.0,522710.0
GRNT,2017-09-04,87000.0,87000.0,87000.0,87000.0,0.0,826.0,718620.0,718620.0
GRNT,2017-09-01,87000.0,87000.0,87000.0,87000.0,-91.0,100.0,87000.0,87000.0
GRNT,2017-08-31,87800.0,87800.0,87800.0,87800.0,92.0,50.0,43900.0,43900.0
GRNT,2017-08-30,87000.0,87000.0,86900.0,86998.0,-213.0,906.0,788199.0,788199.0
GRNT,2017-08-29,89000.0,89000.0,87200.0,88888.0,131.0,2.325,2066.646,2066646.0
GRNT,2017-08-25,87300.0,88000.0,87300.0,87742.0,44.0,892.0,782655.0,782655.0
GRNT,2017-08-24,87300.0,87500.0,87300.0,87360.0,51.0,666.0,581818.0,581818.0
GRNT,2017-08-23,87000.0,87000.0,85500.0,86915.0,240.0,1.61,1399.33,1399330.0
GRNT,2017-08-22,84800.0,85000.0,84500.0,84880.0,141.0,1.385,1175.59,1175590.0
GRNT,2017-08-21,83700.0,83700.0,83700.0,83700.0,-30.0,30.0,25110.0,25110.0
GRNT,2017-08-18,83700.0,84000.0,83600.0,83948.0,-78.0,361.0,303051.0,303051.0
GRNT,2017-08-17,83900.0,84800.0,83900.0,84604.0,117.0,460.0,389180.0,389180.0
GRNT,2017-08-16,84000.0,84000.0,83500.0,83624.0,-77.0,1.011,845435.0,845435.0
GRNT,2017-08-15,84000.0,85000.0,83700.0,84272.0,-86.0,2.268,1911.3,1911300.0
GRNT,2017-08-14,85000.0,85000.0,85000.0,85000.0,-61.0,1.017,864450.0,864450.0
GRNT,2017-08-09,86000.0,86000.0,85500.0,85524.0,7.0,616.0,526830.0,526830.0
GRNT,2017-08-08,85500.0,85500.0,85400.0,85466.0,132.0,1.504,1285.416,1285416.0
GRNT,2017-08-07,84400.0,84400.0,83000.0,84349.0,282.0,1.731,1460.08,1460080.0
GRNT,2017-08-04,82000.0,82100.0,82000.0,82033.0,65.0,317.0,260044.0,260044.0
GRNT,2017-08-03,81500.0,81500.0,81500.0,81500.0,4.0,405.0,330075.0,330075.0
GRNT,2017-08-01,81500.0,81500.0,81400.0,81466.0,211.0,400.0,325865.0,6877865.0
GRNT,2017-07-31,80300.0,80300.0,77800.0,79785.0,229.0,400.0,319140.0,319140.0
GRNT,2017-07-28,78000.0,78000.0,78000.0,78000.0,-149.0,135.0,105300.0,105300.0
GRNT,2017-07-27,79100.0,80000.0,79100.0,79179.0,-265.0,379.0,300089.0,300089.0
GRNT,2017-07-25,80500.0,83000.0,80500.0,81331.0,-198.0,856.0,696190.0,696190.0
GRNT,2017-07-24,84400.0,84400.0,82000.0,82974.0,466.0,1.041,863756.0,863756.0
GRNT,2017-07-21,80000.0,80000.0,78000.0,79281.0,317.0,1.91,1514.273,2670573.0
GRNT,2017-07-20,76900.0,76900.0,76500.0,76843.0,79.0,2.651,2037.118,2037118.0
GRNT,2017-07-19,76500.0,76800.0,76000.0,76241.0,27.0,731.0,557322.0,557322.0
GRNT,2017-07-18,76900.0,76900.0,75500.0,76039.0,86.0,2.677,2035.56,2035560.0
GRNT,2017-07-17,75100.0,75900.0,75100.0,75391.0,-67.0,550.0,414650.0,414650.0
GRNT,2017-07-14,75900.0,75900.0,75900.0,75900.0,207.0,25.0,18975.0,18975.0
GRNT,2017-07-13,75000.0,75100.0,74000.0,74363.0,52.0,399.0,296710.0,296710.0
GRNT,2017-07-12,74000.0,74000.0,73900.0,73981.0,-3.0,6.931,5127.6,5127600.0
GRNT,2017-07-11,74000.0,74000.0,74000.0,74000.0,34.0,2.725,2016.5,2016500.0
GRNT,2017-07-10,74000.0,74000.0,72200.0,73746.0,242.0,741.0,546460.0,546460.0
GRNT,2017-07-06,72000.0,72000.0,72000.0,72000.0,0.0,125.0,90000.0,90000.0
GRNT,2017-07-05,72000.0,72000.0,72000.0,72000.0,4.0,125.0,90000.0,90000.0
GRNT,2017-07-04,72000.0,73000.0,71500.0,71972.0,-141.0,1.321,950750.0,950750.0
GRNT,2017-07-03,73000.0,73000.0,73000.0,73000.0,-122.0,245.0,178850.0,178850.0
GRNT,2017-06-30,73900.0,73900.0,73900.0,73900.0,268.0,5.0,3695.0,3695.0
GRNT,2017-06-29,72000.0,73000.0,70600.0,71972.0,-4.0,3.027,2178.6,2178600.0
GRNT,2017-06-28,72000.0,72000.0,72000.0,72000.0,-472.0,250.0,180000.0,180000.0
GRNT,2017-06-27,75700.0,75700.0,75200.0,75564.0,-53.0,2.103,1589.102,1589102.0
GRNT,2017-06-23,76000.0,76800.0,75700.0,75967.0,49.0,324.0,246132.0,246132.0
GRNT,2017-06-22,75600.0,75600.0,75600.0,75600.0,-152.0,80.0,60480.0,60480.0
GRNT,2017-06-21,76000.0,76900.0,76000.0,76766.0,-19.0,759.0,582656.0,582656.0
GRNT,2017-06-20,76900.0,77000.0,76900.0,76911.0,-12.0,338.0,259960.0,259960.0
GRNT,2017-06-19,77000.0,77000.0,77000.0,77000.0,118.0,1.788,1376.76,1376760.0
GRNT,2017-06-16,76100.0,76100.0,76100.0,76100.0,-117.0,20.0,15220.0,15220.0
GRNT,2017-06-15,77000.0,77000.0,77000.0,77000.0,1.0,940.0,723800.0,723800.0
GRNT,2017-06-14,77000.0,77000.0,76900.0,76989.0,3.0,1.787,1375.8,1375800.0
GRNT,2017-06-12,77000.0,77000.0,76100.0,76963.0,-5.0,778.0,598772.0,598772.0
GRNT,2017-06-09,77000.0,77000.0,77000.0,77000.0,132.0,50.0,38500.0,38500.0
GRNT,2017-06-08,76000.0,76000.0,76000.0,76000.0,1.0,580.0,440800.0,440800.0
GRNT,2017-06-07,75600.0,76000.0,75600.0,75994.0,-85.0,676.0,513720.0,513720.0
GRNT,2017-06-06,76000.0,77000.0,76000.0,76648.0,-149.0,1.076,824728.0,824728.0
GRNT,2017-06-05,77700.0,78000.0,77700.0,77806.0,247.0,1.692,1316.479,1316479.0
GRNT,2017-06-01,76000.0,76000.0,75900.0,75929.0,294.0,3.17,2406.951,2406951.0
GRNT,2017-05-31,73500.0,75000.0,73100.0,73764.0,92.0,2.248,1658.211,1658211.0
GRNT,2017-05-30,72500.0,73500.0,72500.0,73090.0,83.0,122.0,89170.0,89170.0
GRNT,2017-05-29,73400.0,73400.0,72100.0,72490.0,-85.0,649.0,470463.0,470463.0
GRNT,2017-05-26,72000.0,73500.0,72000.0,73110.0,-86.0,77.0,56295.0,56295.0
GRNT,2017-05-23,74200.0,74200.0,73200.0,73742.0,-160.0,378.0,278746.0,278746.0
GRNT,2017-05-22,74900.0,75000.0,74700.0,74938.0,330.0,1.641,1229.727,1229727.0
GRNT,2017-05-19,74000.0,74000.0,71000.0,72547.0,243.0,1.341,972853.0,972853.0
GRNT,2017-05-18,71000.0,71000.0,70500.0,70823.0,150.0,1.833,1298.185,1298185.0
GRNT,2017-05-17,70000.0,70000.0,69000.0,69776.0,261.0,1.515,1057.1,1057100.0
GRNT,2017-05-16,68000.0,68000.0,68000.0,68000.0,-286.0,330.0,224400.0,224400.0
GRNT,2017-05-15,70000.0,70000.0,70000.0,70000.0,0.0,116.0,81200.0,81200.0
GRNT,2017-05-12,70000.0,70000.0,70000.0,70000.0,234.0,1.736,1215.2,1215200.0
GRNT,2017-05-11,68600.0,70000.0,67300.0,68402.0,63.0,1.673,1144.358,1144358.0
GRNT,2017-05-10,68000.0,69000.0,67900.0,67973.0,78.0,2.261,1536.863,1536863.0
GRNT,2017-05-09,67500.0,67500.0,67100.0,67448.0,54.0,1.15,775650.0,775650.0
GRNT,2017-05-08,67100.0,67100.0,67000.0,67083.0,9.0,270.0,181123.0,181123.0
GRNT,2017-05-05,67900.0,67900.0,67000.0,67022.0,-57.0,1.493,1000.637,1000637.0
GRNT,2017-05-04,67900.0,67900.0,66900.0,67405.0,60.0,729.0,491386.0,491386.0
GRNT,2017-05-02,67000.0,67000.0,67000.0,67000.0,1.0,382.0,255940.0,255940.0
GRNT,2017-04-28,66900.0,67000.0,66900.0,66996.0,-135.0,520.0,348380.0,348380.0
GRNT,2017-04-24,68000.0,68100.0,67000.0,67915.0,-12.0,822.0,558260.0,558260.0
GRNT,2017-04-19,68000.0,68000.0,68000.0,68000.0,1.0,4.701,3196.68,3196680.0
GRNT,2017-04-18,67000.0,68000.0,67000.0,67995.0,149.0,4.434,3014.9,3014900.0
GRNT,2017-04-13,67000.0,67000.0,67000.0,67000.0,-10.0,725.0,485750.0,485750.0
GRNT,2017-04-12,67000.0,67100.0,67000.0,67070.0,-68.0,492.0,329986.0,329986.0
GRNT,2017-04-11,67100.0,67900.0,67100.0,67531.0,-72.0,960.0,648296.0,648296.0
GRNT,2017-04-10,68400.0,68400.0,68000.0,68020.0,8.0,143.0,97268.0,97268.0
GRNT,2017-04-07,68000.0,68000.0,67900.0,67967.0,3.0,452.0,307213.0,307213.0
GRNT,2017-04-06,67900.0,68000.0,67900.0,67946.0,-8.0,476.0,323424.0,323424.0
GRNT,2017-04-05,68000.0,68000.0,68000.0,68000.0,149.0,1.3,884000.0,884000.0
GRNT,2017-04-04,67000.0,67000.0,67000.0,67000.0,-4.0,975.0,653250.0,653250.0
GRNT,2017-04-03,67000.0,67100.0,67000.0,67030.0,-143.0,3.362,2253.54,2253540.0
GRNT,2017-03-31,68000.0,68000.0,68000.0,68000.0,18.0,570.0,387600.0,387600.0
GRNT,2017-03-29,68000.0,68000.0,67200.0,67878.0,-22.0,845.0,573565.0,573565.0
GRNT,2017-03-28,68000.0,68400.0,68000.0,68028.0,4.0,2.871,1953.081,1953081.0
GRNT,2017-03-27,68000.0,68000.0,68000.0,68000.0,0.0,1.456,990080.0,990080.0
GRNT,2017-03-24,68000.0,68100.0,68000.0,68002.0,0.0,6.121,4162.401,4162401.0
GRNT,2017-03-22,68000.0,68000.0,68000.0,68000.0,5.0,700.0,476000.0,476000.0
GRNT,2017-03-21,68000.0,68000.0,67900.0,67964.0,62.0,8.328,5660.012,5660012.0
GRNT,2017-03-20,68900.0,68900.0,67100.0,67545.0,-139.0,658.0,444444.0,444444.0
GRNT,2017-03-17,68500.0,68500.0,68500.0,68500.0,-45.0,127.0,86995.0,86995.0
GRNT,2017-03-16,68800.0,68900.0,68800.0,68809.0,121.0,172.0,118351.0,118351.0
GRNT,2017-03-15,68000.0,68000.0,67900.0,67987.0,-33.0,763.0,518740.0,518740.0
GRNT,2017-03-14,68400.0,68500.0,68000.0,68209.0,24.0,412.0,281020.0,281020.0
GRNT,2017-03-13,68000.0,68500.0,68000.0,68045.0,87.0,110.0,74850.0,74850.0
GRNT,2017-03-10,67400.0,68000.0,67400.0,67455.0,-78.0,182.0,122768.0,122768.0
GRNT,2017-03-09,68000.0,68000.0,67900.0,67987.0,-133.0,2.981,2026.701,2026701.0
GRNT,2017-03-08,68900.0,68900.0,68900.0,68900.0,119.0,5.0,3445.0,3445.0
GRNT,2017-03-07,68000.0,69000.0,68000.0,68093.0,-122.0,4.28,2914.4,2914400.0
GRNT,2017-03-06,68100.0,69000.0,68100.0,68936.0,14.0,2.173,1497.971,1497971.0
GRNT,2017-03-03,69000.0,69000.0,68000.0,68842.0,35.0,678.0,466750.0,466750.0
GRNT,2017-03-02,68500.0,69000.0,68500.0,68603.0,-29.0,623.0,427395.0,427395.0
GRNT,2017-03-01,69000.0,69000.0,68000.0,68805.0,263.0,1.485,1021.756,1021756.0
GRNT,2017-02-28,67100.0,67100.0,67000.0,67044.0,7.0,3.765,2524.19,2524190.0
GRNT,2017-02-27,67000.0,67000.0,67000.0,67000.0,147.0,300.0,201000.0,201000.0
GRNT,2017-02-24,68000.0,68000.0,65100.0,66030.0,127.0,380.0,250915.0,250915.0
GRNT,2017-02-22,65000.0,65800.0,65000.0,65204.0,-268.0,963.0,627918.0,627918.0
GRNT,2017-02-21,67000.0,67000.0,67000.0,67000.0,-65.0,100.0,67000.0,67000.0
GRNT,2017-02-17,67500.0,67500.0,67300.0,67440.0,-277.0,235.0,158485.0,158485.0
GRNT,2017-02-16,68500.0,69700.0,68500.0,69358.0,57.0,800.0,554864.0,554864.0
GRNT,2017-02-15,69500.0,69500.0,68000.0,68965.0,-81.0,310.0,213790.0,213790.0
GRNT,2017-02-14,69600.0,69600.0,69500.0,69531.0,4.0,360.0,250310.0,250310.0
GRNT,2017-02-13,69500.0,69500.0,69500.0,69500.0,179.0,78.0,54210.0,54210.0
GRNT,2017-02-10,68300.0,68300.0,68200.0,68276.0,-175.0,1.51,1030.97,1030970.0
GRNT,2017-02-09,70000.0,70000.0,67200.0,69489.0,916.0,1.505,1045.805,1045805.0
GRNT,2017-02-08,63900.0,63900.0,62600.0,63659.0,252.0,1.077,685603.0,685603.0
GRNT,2017-02-07,61100.0,63400.0,61100.0,62095.0,-128.0,1.597,991658.0,991658.0
GRNT,2017-02-06,62900.0,62900.0,62900.0,62900.0,121.0,230.0,144670.0,144670.0
GRNT,2017-02-03,62000.0,62800.0,61800.0,62151.0,178.0,3.042,1890.64,1890640.0
GRNT,2017-02-02,61000.0,61300.0,61000.0,61066.0,11.0,703.0,429293.0,429293.0
GRNT,2017-01-31,61000.0,61000.0,61000.0,61000.0,-5.0,260.0,158600.0,158600.0
GRNT,2017-01-30,61000.0,61100.0,61000.0,61033.0,-76.0,300.0,183100.0,183100.0
GRNT,2017-01-27,61100.0,61900.0,61100.0,61500.0,80.0,1.5,922503.0,922503.0
GRNT,2017-01-26,61400.0,61400.0,61000.0,61013.0,2.0,358.0,218428.0,218428.0
GRNT,2017-01-25,61000.0,61000.0,61000.0,61000.0,0.0,135.0,82350.0,82350.0
GRNT,2017-01-24,61000.0,61000.0,61000.0,61000.0,0.0,349.0,212890.0,212890.0
GRNT,2017-01-23,61000.0,61000.0,61000.0,61000.0,4.0,150.0,91500.0,91500.0
GRNT,2017-01-20,61000.0,61000.0,60500.0,60976.0,8.0,472.0,287805.0,287805.0
GRNT,2017-01-18,61000.0,61000.0,60500.0,60926.0,-5.0,470.0,286350.0,286350.0
GRNT,2017-01-17,61000.0,61000.0,60700.0,60956.0,1.0,1.555,947869.0,947869.0
GRNT,2017-01-16,60900.0,61000.0,60900.0,60947.0,-41.0,1.054,642386.0,642386.0
GRNT,2017-01-13,61200.0,61200.0,61200.0,61200.0,0.0,56.0,34272.0,34272.0
GRNT,2017-01-12,61200.0,61200.0,61200.0,61200.0,200.0,115.0,70380.0,70380.0
GRNT,2017-01-11,60000.0,60000.0,60000.0,60000.0,0.0,197.0,118200.0,118200.0
GRNT,2017-01-10,60000.0,60000.0,60000.0,60000.0,-74.0,889.0,533400.0,533400.0
GRNT,2017-01-09,61000.0,61200.0,60000.0,60445.0,245.0,173.0,104570.0,104570.0
GRNT,2017-01-04,59000.0,59000.0,59000.0,59000.0,137.0,600.0,354000.0,354000.0
GRNT,2017-01-03,58200.0,58200.0,58200.0,58200.0,34.0,15.0,8730.0,8730.0
GRNT,2016-12-29,58100.0,58100.0,57700.0,58000.0,-153.0,1.217,705865.0,705865.0
GRNT,2016-12-28,58900.0,58900.0,58900.0,58900.0,-400.0,100.0,58900.0,58900.0
GRNT,2016-12-23,59100.0,61500.0,59000.0,61352.0,168.0,9.978,6121.71,6121710.0
GRNT,2016-12-22,61000.0,61000.0,60000.0,60337.0,-109.0,178.0,107400.0,107400.0
GRNT,2016-12-21,61000.0,61000.0,61000.0,61000.0,167.0,70.0,42700.0,42700.0
GRNT,2016-12-20,60000.0,60000.0,60000.0,60000.0,351.0,250.0,150000.0,150000.0
GRNT,2016-12-16,58000.0,60000.0,57800.0,57966.0,-258.0,685.0,397070.0,397070.0
GRNT,2016-12-14,59500.0,59500.0,59500.0,59500.0,154.0,30.0,17850.0,17850.0
GRNT,2016-12-13,58600.0,58600.0,58600.0,58600.0,-173.0,240.0,140640.0,140640.0
GRNT,2016-12-12,61500.0,61500.0,58300.0,59633.0,-296.0,120.0,71560.0,71560.0
GRNT,2016-12-09,61500.0,61500.0,61000.0,61452.0,11.0,519.0,318935.0,318935.0
GRNT,2016-12-07,61500.0,61500.0,61000.0,61386.0,52.0,308.0,189070.0,189070.0
GRNT,2016-12-06,61000.0,61500.0,61000.0,61069.0,-59.0,232.0,141680.0,141680.0
GRNT,2016-12-05,60000.0,62000.0,60000.0,61429.0,466.0,35.0,21500.0,21500.0
GRNT,2016-12-02,62000.0,62000.0,58600.0,58694.0,-273.0,611.0,358620.0,358620.0
GRNT,2016-12-01,60500.0,60500.0,60000.0,60343.0,-16.0,971.0,585930.0,585930.0
GRNT,2016-11-29,60000.0,61900.0,59200.0,60438.0,-304.0,930.0,562077.0,562077.0
GRNT,2016-11-28,62200.0,62500.0,62200.0,62333.0,-10.0,180.0,112200.0,112200.0
GRNT,2016-11-25,62400.0,63000.0,62000.0,62396.0,-17.0,955.0,595880.0,595880.0
GRNT,2016-11-24,62500.0,62500.0,62500.0,62500.0,42.0,762.0,476250.0,476250.0
GRNT,2016-11-23,62500.0,62500.0,61300.0,62236.0,-137.0,363.0,225915.0,225915.0
GRNT,2016-11-22,63100.0,63100.0,63100.0,63100.0,12.0,540.0,340740.0,340740.0
GRNT,2016-11-21,63700.0,63700.0,62500.0,63022.0,31.0,69.0,43485.0,43485.0
GRNT,2016-11-18,62500.0,63500.0,61900.0,62828.0,177.0,5.052,3174.051,3174051.0
GRNT,2016-11-17,61700.0,61900.0,60500.0,61733.0,-31.0,1.17,722274.0,722274.0
GRNT,2016-11-16,61900.0,62000.0,61800.0,61928.0,83.0,803.0,497280.0,497280.0
GRNT,2016-11-15,61700.0,61900.0,61100.0,61416.0,19.0,1.756,1078.463,1078463.0
GRNT,2016-11-14,61300.0,61300.0,61300.0,61300.0,138.0,1.78,1091.14,1091140.0
GRNT,2016-11-11,60300.0,61000.0,60300.0,60463.0,-117.0,337.0,203761.0,203761.0
GRNT,2016-11-10,61200.0,61200.0,61000.0,61177.0,-4.0,886.0,542032.0,542032.0
GRNT,2016-11-09,61200.0,61200.0,61200.0,61200.0,4.0,35.0,21420.0,21420.0
GRNT,2016-11-08,61200.0,61200.0,60400.0,61175.0,168.0,781.0,477778.0,477778.0
GRNT,2016-11-07,60100.0,61200.0,60100.0,60164.0,7.0,430.0,258705.0,258705.0
GRNT,2016-11-04,60000.0,61400.0,60000.0,60123.0,-289.0,1.524,916270.0,916270.0
GRNT,2016-11-03,61900.0,63400.0,61900.0,61912.0,-250.0,510.0,315750.0,315750.0
GRNT,2016-11-02,63500.0,63500.0,63400.0,63497.0,-42.0,2.311,1467.425,1467425.0
GRNT,2016-11-01,62500.0,64000.0,62500.0,63767.0,565.0,1.918,1223.044,1223044.0
GRNT,2016-10-31,61000.0,61000.0,59700.0,60359.0,883.0,1.673,1009.8,1009800.0
GRNT,2016-10-28,55500.0,55500.0,54500.0,55463.0,178.0,37.387,20735.765,20735765.0
GRNT,2016-10-27,55000.0,55000.0,54000.0,54493.0,54.0,1.116,608140.0,608140.0
GRNT,2016-10-26,54500.0,54500.0,54000.0,54201.0,50.0,1.225,663965.0,663965.0
GRNT,2016-10-25,54300.0,54300.0,52900.0,53933.0,-104.0,381.0,205483.0,205483.0
GRNT,2016-10-20,54500.0,54500.0,54500.0,54500.0,201.0,406.0,221270.0,221270.0
GRNT,2016-10-19,54000.0,54000.0,53000.0,53425.0,-75.0,605.0,323220.0,323220.0
GRNT,2016-10-18,53900.0,53900.0,53500.0,53827.0,46.0,245.0,131875.0,131875.0
GRNT,2016-10-14,52500.0,54000.0,52500.0,53578.0,-153.0,160.0,85725.0,85725.0
GRNT,2016-10-12,54500.0,54500.0,54000.0,54409.0,2.0,994.0,540822.0,540822.0
GRNT,2016-10-10,54400.0,54400.0,54400.0,54400.0,264.0,100.0,54400.0,54400.0
GRNT,2016-10-07,53000.0,53000.0,53000.0,53000.0,0.0,200.0,106000.0,106000.0
GRNT,2016-10-06,53000.0,53000.0,53000.0,53000.0,-172.0,180.0,95400.0,95400.0
GRNT,2016-10-05,54000.0,54000.0,53700.0,53926.0,42.0,2.032,1095.784,1095784.0
GRNT,2016-10-04,53700.0,53700.0,53700.0,53700.0,0.0,79.0,42423.0,42423.0
GRNT,2016-10-03,53700.0,53700.0,53700.0,53700.0,198.0,100.0,53700.0,53700.0
GRNT,2016-09-30,52900.0,52900.0,52000.0,52656.0,-62.0,369.0,194301.0,194301.0
GRNT,2016-09-29,53000.0,53000.0,52900.0,52987.0,54.0,79.0,41860.0,41860.0
GRNT,2016-09-28,52700.0,52700.0,52700.0,52700.0,-286.0,150.0,79050.0,79050.0
GRNT,2016-09-27,55000.0,55000.0,53900.0,54253.0,96.0,562.0,304900.0,304900.0
GRNT,2016-09-26,53800.0,53800.0,53700.0,53738.0,181.0,81.0,43528.0,43528.0
GRNT,2016-09-23,53000.0,53000.0,52600.0,52784.0,195.0,374.0,197412.0,197412.0
